"0833193000","Videreudlån af globallån i Den Europæiske Investeringsbank"
"0833193100","Videreudlån af globallån i Den Europæiske Investeringsbank, Statens Administration"
"0833193500","Inflationsgaranti"
"0833194500","Garantiordning for igangsættere mv., Statens Administration"
"0833195000","Ophør af låneordninger"
"0833200000","Værftsstøtte"
"0833200100","Beholdninger"
"0833202000","Risikopræmier og indfrielse af garantier, Statens Administration"
"0833204000","Driftsstøtteordning 2004-2005"
"0833210000","Afvikling af Investeringsfonden for Vækstmarkeder"
"0833211000","Afvikling af Investeringsfonden for Vækstmarkeder"
"0833220000","Afvikling af diverse lån mv. (administreret af Statens Administration)"
"0833221000","Kapitalindskud i Dansk Erhvervsudviklingsfond"
"0833222000","Lån til egnsudvikling"
"0833223000","Lån til Teknologiske Institutter"
"0833224000","Lån til Dansk Designcenter"
"0833225000","Øvrige lån på Erhvervs- og Vækstministeriets område"
"0833226000","Skibsgarantier"
"0833227000","Garanti for Bornholms Erhvervsfond"
"0834000000","Markedsføring af Danmark"
"0834010000","Markedsføring af Danmark"
"0834010100","Beholdninger"
"0834011000","Markedsføring af Danmark"
"0834012000","Tilskud til markedsføringskonsortier"
"0834020000","Turismeinitiativer (tekstanm. 101)"
"0834021000","VisitDenmark"
"0834022000","Globaliseringsmidler til VisitDenmark og turismeinitiativer"
"0834023000","Øresundsregionen"
"0834024000","Videncenter for kystturisme"
"0834025000","Turismepolitisk vækstplan"
"0834030000","Danmarks deltagelse i verdensudstillinger"
"0834030100","Beholdninger"
"0834031500","Danmarks deltagelse i verdensudstillinger"
"0835000000","Regionaludvikling"
"0835010000","Regionaludvikling mv. (tekstanm. 107)"
"0835010100","Beholdninger"
"0835011000","Medfinansiering af EU's Regionalfond og Socialfond"
"0835012500","Videreudbetaling af tilskud fra Den Europæiske Fond for Regionaludvikling, programmer for perioden før 2000 samt 2000-2006"
"0835013000","Videreudbetaling af tilskud fra Den Europæiske Fond for Regionaludvikling, programmer for perioden 2007-2013"
"0835013500","Videreudbetaling af tilskud fra Den Europæiske Socialfond, programmer for perioden 2007-2013"
"0835014000","Medfinansiering af teknisk assistance mv."
"0835014500","Videreudbetaling af tilskud fra Den Europæiske Fond for Tilpasning til Globaliseringen"
"0835020000","Turisme (tekstanm. 104)"
"0835021000","VisitDenmark"
"0835026000","Videncenter for kystturisme"
"0835027000","Turismepolitisk vækstplan"
"0835040000","Europæiske Socialfond - programperiode 1994-1999"
"0835040100","Beholdninger"
"0835042000","Kommuner og amtskommuner"
"0835050000","Europæiske Socialfond - programperiode 2000-2006 (tekstanm. 5 og 107)"
"0835050100","Beholdninger"
"0835051000","Videreanvisning af tilskud fra Den Europæiske Socialfond - programperiode 2000-2006"
"0835052000","Medfinansiering af teknisk assistance mv."
"0835060000","Regional erhvervsudvikling"
"0835060100","Beholdninger"
"0835061000","Regional erhvervsudvikling"
"0870000000","Søfart"
"0871000000","Søfart"
"0871010000","Søfartsstyrelsen (tekstanm. 6, 7, 9, 10, 109 og 114)"
"0871010100","Beholdninger"
"0871011000","Almindelig virksomhed"
"0871011100","Lodstilsynet"
"0871011500","Vedligehold af fyr mv."
"0871019000","Indtægtsdækket virksomhed"
"0871019700","Andre tilskudsfinansierede aktiviteter"
"0871020000","Den Maritime Havarikommission"
"0871021000","Den Maritime Havarikommission"
"0871029700","Tilskudsfinansieret virksomhed"
"0871030000","Registreringsafgift for skibe"
"0871031000","Registreringsafgift for fritidsfartøjer"
"0871032000","Gebyr ifm. udskrifter fra Skibsregisteret"
"0871033000","Registreringsafgift for skibe"
"0871040000","Det Statslige Lodsvæsen"
"0871041000","Almindelig virksomhed"
"0871050000","Lodstilsynet (tekstanm. 9, 10 og 112)"
"0871051000","Alm. virksomhed"
"0871110000","Velfærdsforanstaltninger, forsikring mv."
"0871112000","Hjemsendelse af søfarende, LBK 742 2005"
"0871112200","Underhold og hjemrejse for efterladte søfarende, lov nr. 189 af 2011"
"0871114000","Handelsflådens Velfærdsråd, lov nr. 189 af 2010"
"0871115000","Lægeundersøgelse af elever på maritime uddannelsesinstitutioner m.v."
"0871116000","Lægeundersøgelse af skibsmandskab, LBK nr. 766 af 1995 § 4 stk. 2"
"0871140000","Maritime uddannelser"
"0871142000","Maritime uddannelser"
"0871142100","Skoleskibet DANMARK"
"0871142200","Skoleskibet GEORG STAGE"
"0871145000","Udvikling af det maritime uddannelsessystem"
"0871147000","Center for Maritim Forskning i Sundhed og Samfund"
"0871148000","Praktikplads og hjemsendelse, L 226 2002"
"0871150000","Forskellige tilskud"
"0871150100","Beholdninger"
"0871151000","Uddannelsesstøtte til deltagelse i voksen- og efteruddannelseskurser, jf. L 226 2002"
"0871155000","Tilskud til arbejdsmiljøråd og arbejdsmiljøtjenester"
"0871156000","Center for Maritim Forskning i Sundhed og Samfund"
"0871157000","Tilskud til Syddansk Universitet, Center for Maritim Sundhed og Sikkerhed"
"0871780000","Reserve vedrørende de maritime uddannelser"
"0871780100","Beholdninger"
"0900000000","Skatteministeriet"
"0910000000","Fællesudgifter"
"0911000000","Centralstyrelsen"
"0911010000","Departementet (tekstanm. 1 og 101)"
"0911010100","Beholdninger"
"0911011000","Almindelig virksomhed"
"0911019000","Indtægtsdækket virksomhed"
"0911019700","Ferie i eIndkomst"
"0911020000","Landsskatteretten"
"0911021000","Almindelig virksomhed"
"0911210000","Klagegebyr"
"0911211000","Klagegebyr"
"0911510000","Retssager mv."
"0911511000","Retssager m.v."
"0911610000","Renter"
"0911611000","Renter"
"0911613000","Renteindtægter og udbytter"
"0911790000","Reserver og budgetregulering"
"0911791000","Budgetregulering vedr. effektiv administration i staten (løn)"
"0911792000","Budgetregulering vedr. effektiv administration i staten"
"0911793000","Reserve vedr. projekt Mini One Stop Shop"
"0911794000","Reserve vedr. projekt kørselsafgifter for lastbiler"
"0920000000","Forvaltning"
"0921000000","Skatte- og afgiftsforvaltning"
"0921010000","SKAT (tekstanm. 1, 101, 105 og 106)"
"0921010100","Beholdninger"
"0921011000","Almindelig virksomhed"
"0921019000","Indtægtsdækket virksomhed"
"0921019700","Ferie i eIndkomst"
"0921020000","Spillemyndigheden (tekstanm. 1)"
"0921021000","Almindelig virksomhed"
"0921030000","Gebyrer, retsafgifter mv. (tekstanm. 105)"
"0921031000","Bøder, konfiskation, gebyrer"
"0921032000","Gebyrer og formålsbestemte afgifter"
"0921033000","Gebyrer på spilleområdet"
"0921034000","Gebyrer på motorområdet"
"0921035000","Gebyrer på inddrivelsesområdet"
"0921050000","Godtgørelser mv."
"0921051000","Udgifter til sagkyndig bistand i skattesager"
"0921052000","Udgifter til forsvarerbistand under en administrativ skatte- og afgiftsstraffesag"
"0921054000","Betaling til autoriserede nummerpladeoperatører"
"0921100000","Delvis kompensation for købsmoms for almennyttige foreninger (tekstanm. 107)"
"0921101000","Delvis kompensation for købsmoms for almennyttige foreninger"
"0921790000","Reserver og budgetregulering"
"0921791000","Reserve vedr. effektiviseringspotentiale"
"0921792000","Reserve vedr. administrative omkostninger i 2013 som følge skattereformen"
"0922000000","Finansforvaltning"
"0922150000","Personlige fordringer"
"0922153000","Personlige fordringer"
"0922154000","Bidrag vedr. fællesopkrævningsordningen"
"0922155000","Bo- og gaveafgift, hvor opkrævningen er overgivet til Statens Administration"
"0922210000","Misligholdte studielån (tekstanm. 2)"
"0922211000","Overtagne fordringer ved indfrielse af statsgaranterede studielån i banker og sparekasser"
"0922212000","Overtagne fordringer ved misligholdelse af genudlån af statsgaranterede studielån"
"0922230000","Afdrag og tab på misligholdt studiegæld"
"0922231000","Afdrag på misligholdt studiegæld"
"0922232000","Tab på misligholdt gæld"
"0922240000","Inkassoomkostninger vedr. misligholdt studiegæld"
"0922241000","Udgifter til inddrivelse i udlandet"
"0922242000","Udgifter til udlagte inkassoomkostninger"
"0922250000","Forsøgsordning for socialt udsatte grupper"
"0922250100","Beholdninger"
"0922251000","Gældssanering"
"1000000000","Økonomi- og Indenrigsministeriet"
"1010000000","Fællesudgifter"
"1011000000","Centralstyrelsen"
"1011010000","Departementet (tekstanm. 2)"
"1011011000","Almindelig virksomhed"
"1011012000","Modernisering og afbureaukratisering"
"1011012500","Sammelignelige brugertilfredshedsundersøgelser (tekstanm. 2)"
"1011013000","Produktivitetskommissionen"
"1011019000","Indtægtsdækket virksomhed"
"1011019700","Andre tilskudsfinansierede aktiviteter"
"1011210000","De Økonomiske Råd"
"1011211000","Almindelig virksomhed"
"1011219500","Tilskudsfinansieret forskningsvirksomhed"
"1011310000","CPR-administrationen"
"1011311000","Driftsbudget"
"1011410000","Det Kommunale og Regionale Evalueringsinstitut"
"1011411000","Det Kommunale og Regionale Evalueringsinstitut"
"1011412000","Analysevirksomhed"
"1011419000","Indtægtsdækket virksomhed"
"1011419500","Tilskudsfinansieret forskningsaktivitet"
"1011419700","Andre tilskudsfinansierede aktiviteter"
"1011420000","AFI - Det Nationale Analyse- og Forskningsinstitut for Kommuner og Regioner"
"1011421000","Almindelig virksomhed"
"1011422000","Særskilte opgaver"
"1011429000","Indtægtsdækket virksomhed"
"1011429500","Tilskudsfinansierede forskningsaktiviteter"
"1011429700","Andre tilskudsfinansierede aktiviteter"
"1011450000","Analyse- og forskningsarbejde vedr. det kommunale og regionale område (tekstanm. 101)"
"1011451000","Analyse- og forskningsvirksomhed"
"1011510000","Partistøtte"
"1011511000","Partistøtte"
"1011790000","Reserver og budgetregulering"
"1011792500","Budgetregulering vedr. velfærdsforskning"
"1011797800","Budgetregulering vedr. overførsel af opgaver fra Statens IT"
"1011798600","Budgetregulering vedr. fokuseret administration i staten"
"1011798700","Budgetregulering vedr. fokuseret administration i staten (løn)"
"1013000000","Regional statsforvaltning"
"1013010000","Regional statsforvaltning (tekstanm. 102)"
"1013010100","Beholdninger"
"1013011000","Almindelig virksomhed"
"1013019000","Indtægtsdækket virksomhed"
"1013019700","Andre tilskudsfinansierede aktiviteter"
"1013030000","Børnesagkyndige undersøgelser"
"1013031000","Børnesagkyndige undersøgelser"
"1013040000","Børneloven m.v."
"1013041000","Undersøgelser mv. der følger af børneloven"
"1013050000","Gebyrordninger for statsforvaltningerne"
"1013051000","Gebyr for skilsmissebevillinger"
"1013060000","Værgevederlag"
"1013061000","Værgevederlag"
"1020000000","Tilskud til kommuner mv."
"1021000000","Tilskud til kommuner"
"1021030000","Statstilskud til regionerne"
"1021031000","Statstilskud til sundhedsområdet"
"1021032000","Statstilskud til udviklingsområder"
"1021110000","Kommunerne (tekstanm. 108)"
"1021112000","Statstilskud til kommuner"
"1021116000","Selvbudgettering"
"1021118100","Modregning i statstilskud ved kommuners afståelse af energivirksomheder"
"1021120000","Særtilskud til kommunerne (tekstanm. 109, 116, 117, 118 og 119)"
"1021121000","Særlig vanskeligt stillede kommuner"
"1021122000","Kommuner på større øer m.v."
"1021123000","Tilskud til kommuner med mindre øer"
"1021124000","Tilskud til bedre dagtilbud"
"1021125000","Tilskud til kommuner med en høj andel af borgere med sociale problemer"
"1021127000","Tilskud til generelt løft af ældreplejen"
"1021128000","Tilskud til styrket kvalitet i ældreplejen"
"1021130000","Beskæftigelsestilskud til kommunerne"
"1021131000","Beskæftigelsestilskud til kommuner"
"1021133000","Efterregulering af foregående års beskæftigelsestilskud"
"1021140000","Tilskud til kommunal medfinansiering af EU-projekter"
"1021140100","Beholdninger"
"1021141000","Tilskud til kommunal medfinansiering af EU-projekter Udgift"
"1021150000","Anlægspulje til renovering af naturvidenskabelige undervisningslokaler i folkeskolerne (tekstanm. 101)"
"1021151000","Tilskud til renovering af naturvidenskabelige undervisningslokaler"
"1021170000","Statslån til Furesø Kommune (tekstanm. 120)"
"1021171000","Statslån til Furesø Kommune"
"1021172000","Løbende afdrag fra Furesø Kommune"
"1021190000","Fordeling af skattenedslag som følge af personskattelovens skatteloft"
"1021191000","Fordeling af skattenedslag som følge af personskattelovens skatteloft"
"1021210000","Kompensation for begrænsning af grundskyldpromillen på produktionsjord"
"1021211000","Kompensation for begrænsning af grundskyldpromillen på produktionsjord"
"1021220000","Kompensation for tilbagebetaling af grundskyld (tekstanm. 122)"
"1021221000","Kompensation for tilbagebetaling af grundskyld"
"1021230000","Kompensation for loft over grundlaget for beregning af kommunal grundskyld"
"1021231000","Kompensation for loft over grundlaget for beregning af kommunal grundskyld"
"1021240000","Tilskud til færgedrift (tekstanm. 101)"
"1021241000","Tilskud til færgedrift"
"1021242000","Pulje til anskaffelsesudgifter"
"1021243000","Undersøgelse af fremtidig færgestruktur"
"1021250000","Pulje til medfinansiering af færgeinvesteringer i kommuner"
"1021251000","Pulje til medfinansiering af færgeinvesteringer i kommuner"
"1021410000","Momsfondtilskud"
"1021411000","Momsfondtilskud"
"1021420000","Midler fra Det Kommunale Momsfonds kapitalbeholdning"
"1021421000","Midler fra Det Kommunale Momsfonds kapitalbeholdning"
"1021500000","Løft af fysiske rammer i kommunerne (tekstanm. 123)"
"1021501000","Tilskud til investeringer"
"1021510000","Investeringer på borgernære serviceområder i vanskeligt stillede kommuner"
"1021510100","Beholdninger"
"1021511000","Investeringer på borgernære serviceområder i vanskeligt stillede kommuner"
"1021520000","Pulje til renovering af toiletforholdene i kommunale daginstitutioner og folkeskoler"
"1021521000","Pulje til renovering af toiletforholdene i kommunale daginstitutioner og folkeskoler"
"1021760000","Kommunale og regionale lønningsnævn og Det Kommunale og Regionale Løndatakontor (tekstanm. 101)"
"1021761000","Kommunale og regionale lønningsnævn"
"1021762000","Det Kommunale og Regionale Løndatakontor (KRL)"
"1021790000","Reserver og budgetgaranti"
"1021792000","Budgetgaranti, Beskæftigelsesministeriet"
"1021793000","Budgetgaranti, Social- og Integrationsministeriet"
"1021794000","Budgetgaranti, Ministeriet for Børn og Undervisning"
"1025000000","Refusion af kommunernes og regionernes udgifter til merværdiafgift"
"1025010000","Refusion af kommunernes og regionernes udgifter til merværdiafgift"
"1025012000","Refusion af kommunernes udgifter til merværdiafgift m.v."
"1025013000","Refusioner til regioners udgifter til merværdiafgift m.v."
"1050000000","Statistik"
"1051000000","Statistik"
"1051010000","Danmarks Statistik (tekstanm. 107)"
"1051010100","Beholdninger"
"1051011000","Almindelig virksomhed"
"1051019000","Indtægtsdækket virksomhed"
"1051019700","Tilskudsfinansierede aktiviteter"
"1100000000","Justitsministeriet"
"1110000000","Fællesudgifter"
"1111000000","Centralstyrelsen"
"1111010000","Departementet (tekstanm. 2 og 113)"
"1111010100","Beholdninger"
"1111011000","Almindelig virksomhed"
"1111012000","Internationale organisationer"
"1111013000","Midlertidige kommissioner og udvalg"
"1111014000","Støtte til foreninger mv."
"1111017000","Behandling af seksualforbrydere"
"1111019700","Andre tilskudfinansierede aktiviteter"
"1111050000","Retshjælpsinstitutioner mv."
"1111051000","Justitsministeriets andel i landbrugslotteriets overskud anvendt som tilskud til retshjælpsinstitutioner mv."
"1111053000","Retshjælpsinstitutioner mv."
"1111110000","Civilstyrelsen (tekstanm. 100)"
"1111110100","Beholdninger"
"1111111000","Almindelig virksomhed"
"1111120000","Opsøgende retshjælp"
"1111120100","Beholdninger"
"1111121000","Opsøgende retshjælp på gadeplan"
"1111122000","Gadejuristen"
"1111210000","Familiestyrelsen"
"1111210100","Beholdninger"
"1111211000","Almindelig virksomhed"
"1111220000","Gebyr ved ansøgning om navneændringer"
"1111221000","Gebyr ved navneændringer"
"1111230000","Parrådgivning"
"1111230100","Beholdninger"
"1111231000","Parrådgivning"
"1111310000","Retslægerådet"
"1111311000","Almindelig virksomhed"
"1111510000","Politiklagemyndigheden"
"1111511000","Almindelig virksomhed"
"1111520000","Flygtningenævnet"
"1111521000","Almindelig virksomhed"
"1111530000","Udlændingenævnet"
"1111531000","Almindelig virksomhed"
"1111610000","Datatilsynet"
"1111611000","Almindelig virksomhed"
"1111710000","Informations- og uddannelsesaktiviteter for bistandsværger"
"1111710100","Beholdninger"
"1111711000","Information- og uddannelsesaktivitet for bistandsværger"
"1111790000","Reserver og budgetregulering"
"1111793000","Reserver"
"1111794000","Lønsumsreserve"
"1111795100","Reserve vedr. politiet (løn)"
"1111795200","Reserve vedr. politiet (øvrig drift)"
"1111795300","Reserve vedr. udvidet brug af Automatisk Trafik Kontrol (ATK) (løn)"
"1111795400","Reserve vedr. udvidet brug af Automatisk Trafik Kontrol (ATK)  (Øvrig drift)"
"1111796000","Det kommunale lov- og cirkulæreprogram"
"1111796500","Budgetregulering vedr. fokuseret administration i staten"
"1111796600","Budgetregulering vedr. fokuseret administration i staten (løn)"
"1120000000","Politivæsenet"
"1121000000","Fællesudgifter"
"1121210000","Strafferetspleje mv. (tekstanm. 1)"
"1121211000","Strafferetsplejen mv."
"1123000000","Politi"
"1123010000","Politiet og den lokale anklagemyndighed mv. (tekstanm. 103-108)"
"1123010100","Beholdninger"
"1123011000","Almindelig virksomhed"
"1123012000","Erstatninger"
"1123013000","Diverse tilskud"
"1123016000","Politiets internationale beredskab"
"1123019700","Øvrige tilskudsfinansierede aktiviteter"
"1123020000","Bøder, parkeringsafgifter, salg af pas, køreprøver og kørekort mv."
"1123021000","Bøder, konfiskationer og gebyrer"
"1123030000","Radiokommunikationssystem til det samlede beredskab mv."
"1123030100","Beholdninger"
"1123032000","Drift af radionettet"
"1123033000","Adgang til radionetværk"
"1123034000","Implementeringsreserve"
"1123040000","Den Centrale Anklagemyndighed (tekstanm. 103-108)"
"1123041000","Almindelig virksomhed"
"1123050000","Politiklagenævn"
"1123051000","Almindelig virksomhed"
"1123060000","Erstatning i anledning af strafferetlig forfølgning"
"1123061000","Erstatninger"
"1123070000","Kommunal parkeringskontrol"
"1123071000","Parkeringskontrol"
"1123110000","Erstatning til ofre for forbrydelser"
"1123111000","Erstatning til ofre for forbrydelser, LBK nr. 688 af 2004"
"1123130000","Det Kriminalpræventive Råd"
"1123131000","Det Kriminalpræventive Råd"
"1123140000","Rådet for Sikker Trafik"
"1123141000","Rådet for Sikker Trafik"
"1123150000","Udlændingesager"
"1123150100","Beholdninger"
"1123151000","Udlændingesager"
"1123160000","Politiets Efterretningstjeneste (tekstanm. 103-108)"
"1123161000","Almindelig virksomhed"
"1123169700","Andre tilskudsfinansierede aktiviteter"
"1130000000","Kriminalforsorg"
"1131000000","Kriminalforsorg"
"1131010000","Direktoratet for Kriminalforsorgen (tekstanm. 111 og 112)"
"1131011000","Almindelig virksomhed"
"1131012000","Idrætsforeninger mv."
"1131014000","Erstatninger"
"1131030000","Kriminalforsorgen i anstalter og frihed (tekstanm. 110-112)"
"1131030100","Beholdninger"
"1131031000","Almindelig virksomhed"
"1131032000","Produktionsvirksomhed"
"1140000000","Retsvæsenet"
"1141000000","Fællesudgifter"
"1141010000","Domstolsstyrelsen"
"1141010100","Beholdninger"
"1141011000","Almindelig virksomhed"
"1141012000","Domstolsstyrelsens bestyrelse"
"1141013000","Dommerudnævnelsesrådene for Danmark, Færøerne og Grønland"
"1141020000","Retterne (tekstanm. 101, 101A, 102 og 102C)"
"1141020100","Beholdninger"
"1141021000","Almindelig virksomhed"
"1141022000","Diverse tilskud"
"1141040000","Procesbevillingsnævnet"
"1141040100","Beholdninger"
"1141041000","Almindelig virksomhed"
"1141050000","Tinglysning"
"1141050100","Beholdninger"
"1141051000","Tinglysning"
"1141052000","Udvikling af digitalt tinglysningssystem"
"1142000000","Sagsudgifter"
"1142010000","Sagsgodtgørelser mv."
"1142011000","Sagsgodtgørelser mv."
"1142020000","Fri proces og udgifter til advokathjælp"
"1142021000","Fri proces og udgifter til advokathjælp"
"1142030000","Erstatninger"
"1142031000","Erstatninger"
"1143000000","Sagsindtægter"
"1143010000","Retsafgifter mv."
"1143011000","Retsafgifter mv."
"1143020000","Indtægter ved EDB i tinglysningen"
"1143025000","EDB i tinglysningen"
"1150000000","Udlændinge"
"1151000000","Udgifter vedrørende udlændinge"
"1151010000","Udlændingestyrelsen"
"1151010100","Beholdninger"
"1151011000","Almindelig virksomhed"
"1151012000","Særlige sagsomkostninger"
"1151013000","Drift af indvandringsprøven"
"1151015000","Asylansøgeres udflytning og adgang til arbejdsmarkedet"
"1151017000","Budgetregulering"
"1151017600","Indtægter fra Udenrigsministeriet"
"1151019700","Andre tilskudsfinansierede aktiviteter"
"1151100000","Digitaliseringsinitiativer"
"1151100100","Beholdninger"
"1151101000","Digitaliseringshandlingsplan"
"1151101100","Konsolidering  og It-arkitektur"
"1151101200","ESDH"
"1151101400","Ledelsesesinformation"
"1151101600","Digital betjening af borgere og samarbejdspartnere"
"1151101800","Programstyring og vedligehold"
"1151102000","Øvrige digitaliseringsprojekter"
"1151102200","Etablering af IT-system til understøttelse af implementering af visumkodeks"
"1151110000","Det fælles europæiske visuminformationssystem"
"1151110100","Beholdninger"
"1151111000","Udvikling af visuminformationssystem"
"1151112000","Drift af visuminformationssystem"
"1151200000","Drift og tilpasning af indkvarteringssystemet (tekstanm. 3)"
"1151200100","Beholdninger"
"1151201000","Husleje og ejendomsudgifter"
"1151202000","Bygningsmæssig drift og vedligeholdelse mv."
"1151203000","Øvrige driftsudgifter relateret til drift af indkvarteringssystemet"
"1151204000","Tilpasninger af indkvarteringssystemet"
"1151205000","Opretholdelse af fysisk beredskab"
"1151206000","Diverse indtægter og udgifter"
"1151207000","Besparelser i centersystemet"
"1151210000","Kontante ydelser mv. til asylansøgere m.fl. (tekstanm. 114)"
"1151211000","Grundydelser til asylansøgere"
"1151212000","Forsørgertillæg til asylansøgere"
"1151213000","Tillægsydelser til asylansøgere"
"1151214000","Naturalieydelser til asylansøgere"
"1151215000","Naturalieydelser i modtagesystemet"
"1151220000","Indkvartering og underhold af asylansøgere m.fl. (tekstanm. 4)"
"1151221000","Opholdscentre"
"1151222000","Omsorgscentre"
"1151223000","Modtage-/udrejsecentre"
"1151224000","Børnecentre"
"1151225000","Fremrykket danskundervisning"
"1151226000","Særlige social- og sundhedsydelser"
"1151227000","Ledsagede uledsagede mindreårige"
"1151230000","Tilskud og samarbejdspartnere (tekstanm. 2, 6 og 113)"
"1151230100","Beholdninger"
"1151231000","Tilskud til Dansk Røde Kors sekretariatsvirksomhed"
"1151234000","Tilskud til Dansk Flygtningehjælps sekretariatsvirksomhed"
"1151235000","Dansk Flygtningehjælp - Dokumentation og rådgivning"
"1151236000","Dansk Flygtningehjælp - Deltagelse i sagsbehandlingen af åbentbart grundløse sager"
"1151240000","Medlemsbidrag til internationale organisationer samt transporter til Danmark"
"1151240100","Beholdninger"
"1151241000","Medlemsbidrag til Den internationale Organisation for Migration (IOM)"
"1151242000","Medlemsbidrag til Intergovernmental Consultations on Asylum, Refugee and Migration policies (IGC)"
"1151243000","Den Internationale Organisation for Migration (IOM)"
"1151244000","Bistand til kontraktsordning"
"1151245000","Medlemsbidrag til General Directors Immigration Services Conference (GDISC)"
"1151246000","Modtage- og omsorgsfaciliteter for uledsagede mindreårige"
"1151250000","Bistand til afviste asylansøgeres tilbagevenden til hjemlandet"
"1151251000","Hjælp til tilbagevenden"
"1151260000","Adgang til arbejdsmarkedet og udflytning fra asylcentrene mv."
"1151261000","Udflytning fra asylcentre"
"1151262000","Styrkede undervisnings- og aktiveringstilbud"
"1151263000","Styrkede tilbud til børne- og ungegruppen"
"1151264000","Styrket rådgivning"
"1151265000","Mere målrettet indkvartering af asylansøgere"
"1151270000","Støtteordning for asylansøgere"
"1151271000","Støtteordning for asylansøgere"
"1151790000","Omstillingsreserve vedrørende flygtninge og indvandrere"
"1151790100","Beholdninger"
"1151791000","Reserve"
"1151792000","Reserve til udmøntning af aftale om vilkår for asylansøgere"
"1151793000","Reserve til nedbringelse af sagsbehandlingstider"
"1151794000","Reserve til udmøntning af lovforslag om skærpet meldepligt"
"1200000000","Forsvarsministeriet"
"1210000000","Fællesudgifter"
"1211000000","Centralstyrelsen"
"1211010000","Departementet (tekstanm. 1, 2, 3, 100, 110 og 116)"
"1211010100","Beholdninger"
"1211011000","Almindelig virksomhed"
"1211012000","Christiansø"
"1211013000","Projektenhed for cybersikkerhed"
"1211100000","Forsvarsministeriets Interne Revision (tekstanm. 1, 2, 3, 100, 101 og 103)"
"1211101000","Almindelig virksomhed"
"1211790000","Reserver og budgetregulering"
"1211792000","Budgetregulering vedr. effektiv administration"
"1211793000","Budgetregulering vedr. effektiv administration"
"1211794000","Omprioritering fra forsvaret"
"1211795000","Budgetregulering vedr. effektiviseringer af det statslige og kommunale beredskab"
"1220000000","Militært forsvar"
"1221000000","Forsvarskommandoen og Hjemmeværnet"
"1221010000","Forsvarskommandoen (tekstanm. 1, 2, 3, 4, 5, 6, 10, 11, 100, 101, 102, 103, 104, 105, 108, 109 og 116)"
"1221010100","Beholdninger"
"1221011000","Almindelig virksomhed"
"1221012000","Understøttelsesordning, redningsmænd"
"1221015000","Freds- og Stabiliseringsfonden"
"1221017000","Forsvarets Forskningstjeneste"
"1221019000","Indtægtsdækket virksomhed"
"1221020000","Materielinvesteringer (tekstanm. 2, 3, 5 og 6)"
"1221020100","Beholdninger"
"1221021000","Anlæg og materielinvesteringer"
"1221030000","Hjemmeværnet (tekstanm. 1, 2, 3, 100, 101, 103, 115 og 116)"
"1221030100","Beholdninger"
"1221031000","Almindelig virksomhed"
"1221090000","Isafgifter fra skibe og havne (tekstanm. 5)"
"1221091000","Isafgifter fra skibe og havne"
"1221100000","Administrative bøder"
"1221101000","Administrative bøder"
"1221130000","Nationalt finansierede bygge- og anlægsarbejder (tekstanm. 2, 3 og 11)"
"1221130100","Beholdninger"
"1221131000","Nationalt finansierede bygge- og anlægsarbejder"
"1221131400","Strukturtilpasninger 2005-2009"
"1221140000","Provenu ved afhændelse af ejendomme i henhold til forsvarsforlig 2010-2014"
"1221141000","Salg af ejendomme 2010-2014"
"1221150000","Reserve til forsvarets nyanlæg i medfør af flytninger mv."
"1221150100","Beholdninger"
"1221151000","Reserve til forsvarets nyanlæg i medfør af flytninger mv."
"1221200000","Forsvarets Efterretningstjeneste (tekstanm. 1, 2, 3, 100, 101, 103, 105, 108, 109 og 116)"
"1221200100","Beholdninger"
"1221201000","Almindelig virksomhed"
"1222000000","Særlige udgifter vedr. NATO"
"1222010000","Bidrag til NATOs militære driftsbudgetter m.v. (tekstanm. 2, 3, 4 og 10)"
"1222010100","Beholdninger"
"1222011000","Formål i udlandet"
"1222110000","Bidrag til internationalt finansieret NATO-investeringsprogram (tekstanm. 2, 3 og 4)"
"1222110100","Beholdninger"
"1222111000","Dansk bidrag til internationalt finansieret NATO-investeringsprogram"
"1222130000","Internationalt finansieret NATO-investeringsprogram (tekstanm. 2, 3 og 4)"
"1222131000","Internationalt finansieret NATO-investeringsprogram"
"1222150000","Nationalt finansieret NATO-investeringsprogram (tekstanm. 2, 3 og 4)"
"1222150100","Beholdninger"
"1222151000","Nationalt finansieret NATO-investeringsprogram"
"1230000000","Civil virksomhed"
"1231000000","Farvandsvæsen m.v."
"1231010000","Farvandsvæsenet"
"1231011000","Almindelig virksomhed"
"1231012000","Understøttelsesordning, redningsmænd"
"1231019000","Indtægtsdækket virksomhed"
"1231019700","Andre tilskudsfinansierede aktiviteter"
"1231110000","Det Statslige Lodsvæsen"
"1231111000","Almindelig virksomhed"
"1240000000","Redningsberedskab"
"1241000000","Redningsberedskab"
"1241010000","Redningsberedskabet (tekstanm. 1, 2, 3, 7, 8, 10, 100, 111, 114, 115, 116 og 117 )"
"1241010100","Beholdninger"
"1241011000","Almindelig virksomhed"
"1241016000","Sikkerhedssamarbejde, Redningsberedskabet"
"1241017000","Afgifter og gebyrer"
"1241019000","Indtægtsdækket virksomhed"
"1241019700","Andre tilskudsfinansierende aktiviteter"
"1241030000","Beredskabsforbundet (tekstanm. 2 og 3)"
"1241031000","Beredskabsforbundet, løn"
"1241032000","Beredskabsforbundet, øvrige driftsudgifter"
"1250000000","Militærnægterområdet"
"1251000000","Militærnægteradministrationen"
