"1544000000","Udgifter i forbindelse med børns pleje"
"1544050000","Merudgifter til forsørgelse i hjemmet af børn med nedsat fysisk eller psykisk funktionsevne"
"1544051000","Merudgifter til forsørgelse i hjemmet af børn under 18 år med nedsat fysisk eller psykisk funktionsevne"
"1544052000","Tabt arbejdsfortjeneste"
"1544100000","Udgifter til advokatbistand"
"1544101000","Udgifter til advokatbistand"
"1545000000","Udgifter til pleje af personer med betydeligt og varigt nedsat fysisk eller psykisk funktionsevne"
"1545010000","Merudgifter for personer med betydeligt og varigt nedsat fysisk eller psykisk funktionsevne"
"1545011000","Merudgifter for personer med betydeligt og varigt nedsat fysisk eller psykisk funktionsevne"
"1560000000","Bistand og pleje for handicappede"
"1564000000","Bistand og pleje for handicappede"
"1564010000","Kennedy Centret - Nationalt forsknings- og rådgivningscenter for genetik, synshandicap og mental retardering"
"1564016000","Øjengenetik m.v."
"1564040000","Center for Ligebehandling af Handicappede"
"1564041000","Center for Ligebehandling af Handicappede"
"1564050000","Den Uvildige Konsulentordning på Handicapområdet"
"1564051000","Den Uvildige Konsulentordning på Handicapområdet"
"1564070000","Handicappulje. Koloniophold mv. for handicappede børn, unge og deres forældre"
"1564070100","Beholdninger"
"1564071000","Handicappulje. Koloniophold mv. for handicappede børn, unge og deres forældre"
"1564080000","Styrket indsats på botilbud mv."
"1564080100","Beholdninger"
"1564081000","Styrket indsats på botilbud mv."
"1564100000","Undervisning af døvblinde"
"1564101000","Undervisning af døvblinde"
"1564110000","Døvefilm"
"1564110100","Beholdninger"
"1564111000","Døvefilm"
"1564120000","Sociale teknologier for mennesker med funktionsnedsættelser"
"1564120100","Beholdninger"
"1564121000","Sociale teknologier for mennesker med funktionsnedsættelser"
"1564130000","Deltagelse og medbestemmelse for mennesker med handicap"
"1564130100","Beholdninger"
"1564131000","Styrkelse af samfundsdeltagelsen blandt blinde og stærkt svagsynede"
"1564132000","Bevidstgørende kampagner om rettigheder for personer med handicap og styrkelse af handicaporganisationernes arbejde med handicapkonventionen"
"1564150000","Fribefordring af handicappede mv."
"1564150100","Beholdninger"
"1564151000","Fribefordring af handicappede mv."
"1564170000","Forbedring og udbygning af handicappedes botilbud"
"1564170100","Beholdninger"
"1564171000","Forbedring og udbygning af handicappedes botilbud"
"1564180000","Forebyggelse og behandling af seksuelle overgreb mod  handicappede"
"1564180100","Beholdninger"
"1564181000","Forebyggelse og behandling af seksuelle overgreb mod mennesker med handicap"
"1564420000","Tilbud til demente og andre svage ældre"
"1564420100","Beholdninger"
"1564421000","Tilbud til demente og andre svage ældre"
"1564422000","Styrket indsats i forhold til ensomme og udsatte ældre mm."
"1564500000","Tilskud til organisationer, foreninger og institutioner på handicapområdet"
"1564500100","Beholdninger"
"1564501100","Foreningen af Danske DøvBlinde"
"1564501200","Danske Døves Landsforbund"
"1564501600","Sjældne Diagnoser"
"1564501900","Dansk Blindesamfund"
"1564502100","TV-Glad"
"1564502200","ADHD-foreningen"
"1564502300","De Samvirkende Invalideorganisationers Ungdom"
"1564502500","Synscenter Refsnæs"
"1564502600","Landsforeningen LEV"
"1564502700","Danmarks Bløderforening"
"1564502800","Udviklingshæmmedes Landsforbund"
"1564502900","deCIbel - Landsforening for Cochlear Implanterede Børn"
"1570000000","Øvrige bistandsordninger"
"1572000000","Forsorgshjem"
"1572010000","Generelle udgifter vedrørende forsorgshjem mv."
"1572011000","Generelle udgifter vedr. forsorgshjem mv."
"1572020000","Kofoeds Skole"
"1572021000","Kofoeds Skole"
"1572023100","Tilskud til grønlænderarbejde"
"1572025000","Pulje til erhvervstræning af de mest udsatte grupper"
"1572030000","Møltrup Optagelseshjem"
"1572033000","Møltrup Optagelseshjem"
"1572034000","Efterværn/efterforsorg for tidligere beboere på Møltrup Optagelseshjem"
"1572050000","Kofoeds Skole, afdrag og renter på bygningslån"
"1572051000","Kofoeds Skole, afdrag og renter på bygningslån"
"1574000000","Bistand til ikke-indlagte psykiatriske patienter"
"1574010000","Styrket indsats over for personer udsat for seksuelle overgreb"
"1574010100","Beholdninger"
"1574011000","Styrket indsats over for personer udsat for seksuelle overgreb"
"1574012000","Centre for Seksuelt Misbrugte"
"1574020000","Naturen som social og rehabiliterende indsats"
"1574021000","Ansøgningspulje om naturen som social og rehabiliterende indsats"
"1574090000","Psykologbehandling til seksuelt misbrugte"
"1574090100","Beholdninger"
"1574091000","Psykologbehandling til seksuelt misbrugte"
"1574100000","Sociale tilbud til personer med sindslidelser"
"1574100100","Beholdninger"
"1574101000","Psykiatriaftale 2003-2006"
"1574101200","Videreførsel af projekter støttet af Psykiatriaftalen 2003-2006"
"1574101300","Psykiatriaftale 2007-2010"
"1574102000","Fremrykningspuljen"
"1574103000","Sociale tilbud til personer med sindslidelser"
"1574104000","Sociale akuttilbud til mennesker med en psykisk lidelse i egen bolig"
"1574105000","Dokumenterede metoder i bostøtteindsatsen for mennesker med en psykisk lidelse"
"1574106000","Forebyggelse af magtanvendelse på botilbud for mennesker med en psykisk lidelse"
"1574107000","Pulje til forløbsprogram for mennesker med psykiske lidelser"
"1574107100","Pulje til plan for pårørendeinddragelse"
"1574107500","Pulje til plan for pårørendeinddragelse"
"1574108000","Pulje til forsøg med ansættelse af medarbejdere, frivillige og mentorer med brugerbaggrund"
"1574108200","Pulje til plan for pårørendeinddragelse"
"1574109000","Pulje til plan for pårørendeinddragelse"
"1574110000","Akutte tilbud til sindslidende"
"1574110100","Beholdninger"
"1574111000","Akutte tilbud til sindslidende"
"1574120000","Styrkelse af socialpsykiatrien"
"1574120100","Beholdninger"
"1574121000","Styrkelse af socialpsykiatrien"
"1574122000","Isolerede sindslidende i egen bolig"
"1574130000","Sundhed til socialt udsatte"
"1574130100","Beholdninger"
"1574131000","Sundhed til socialt udsatte"
"1574140000","Styrket indsats for sindslidende"
"1574140100","Beholdninger"
"1574141000","Den gode udskrivning"
"1574142000","Integrerede forløb"
"1574143000","Bostøtte"
"1574144000","Medicinpædagogik og psykoedukation"
"1574145000","Uddannelse og job"
"1574146000","Fremskudt sagsbehandling"
"1574150000","Psykiatriaftale 2011-2014"
"1574150100","Beholdninger"
"1574151000","Udfasning af driftstilskud til botilbud, bostøtte, væresteder mv."
"1574152000","Særforanstaltninger"
"1574153000","Udvikling af bostøtte"
"1574154000","Sindslidende med misbrug"
"1574155000","Tidlig og målrettet indsats overfor børn og unge med psykiske vanskeligheder og deres familier"
"1574156000","Overgangen fra barn til voksen samt en styrket indsats for unge med psyk. vanskeligheder, herunder spiseforstyrrelser og selvskadende adfærd"
"1574157000","Styrkelse af indsatsen overfor unge som har oplevet seksuelle overgreb i barndommen eller ungdommen"
"1574160000","Rådgivningstilbud til psykisk sårbare unge"
"1574161000","Rådgivningstilbud til psykisk sårbare unge"
"1574180000","Generel indsats til forebyggelse af vold på botilbud"
"1574181000","Styrket samarbejde og koordinering mellem Arbejdstilsynet og socialtilsynene"
"1574182000","Indsatsteam til forebyggelse af vold på botilbud og forsorgshjem"
"1575000000","Særligt udsatte grupper"
"1575010000","Tilskud til Den Centrale Rådgivningsenhed i Grønland"
"1575010100","Beholdninger"
"1575011000","Tilskud til Den Centrale Rådgivningsenhed i Grønland"
"1575020000","Pulje til oprettelse af lokale/kommunale udsatteråd"
"1575020100","Beholdninger"
"1575021000","Pulje til oprettelse af lokale/kommunale udsatteråd"
"1575030000","Styrket indsats over for voldsramte"
"1575030100","Beholdninger"
"1575031000","Ansøgningspulje til afprøvning af CTI for kvinder på krisecenter"
"1575031100","Evaluering af afprøvning af CTI for kvinder på krisecenter"
"1575032000","Ansøgningspulje til afprøvning af ambulant rådgivning og sociale indsatser"
"1575032100","Evaluering af afprøvning af ambulant rådgivning og sociale indsatser"
"1575033000","Ambulante behandlingstilbud til personer udsat for vold i nære relationer"
"1575034000","National enhed mod vold i nære relationer"
"1575035000","Tilskud til Dialog mod Vold"
"1575040000","Særlig indsats for de svagest stillede børn og unge mv."
"1575040100","Beholdninger"
"1575041000","Pulje til særlig indsats for de svagest stillede børn og unge (SIBU)"
"1575047600","Fast støtteperson for udsatte børn på tværs af sektorer"
"1575050000","Løft af ældreområdet"
"1575050100","Beholdninger"
"1575051000","Løft af ældreområdet"
"1575060000","Stærkere social mobilitet – et udviklings- og investeringsprogram på voksenområdet"
"1575061000","Stærkere social mobilitet – et udviklings- og investeringsprogram på voksenområdet"
"1575070000","Midlertidig genhusning af Danner"
"1575070100","Beholdninger"
"1575071000","Midlertidig genhusning af Danner"
"1575080000","Særtilskud til Københavns Kommune"
"1575080100","Beholdninger"
"1575081000","Særtilskud til Københavns Kommune"
"1575082000","Københavns Kommunes sociale indsats over for stofmisbrugere"
"1575090000","National civilsamfundsstrategi"
"1575090100","Beholdninger"
"1575091000","Innovation og udvikling i den sociale indsats"
"1575092000","Aktivt medborgerskab og frivillighedskultur"
"1575093000","Frivillige organisationers virke"
"1575094000","Tværgående samarbejde"
"1575100000","Rammebeløb til projekter på det børne- og familiepolitiske område"
"1575100100","Beholdninger"
"1575101000","Rammebeløb til projekter på det børne- og familiepolitiske område"
"1575102000","Tilskud til uddannelse og evaluering"
"1575103000","Udvikling af behandlingstilbud til utilpassede unge"
"1575104000","Videreuddannelse af personale beskæftiget med utilpassede børn og unge"
"1575105000","Hvervning af og støtte til plejefamilier for børn og unge med anden etnisk baggrund end dansk"
"1575106000","Projekt Janus"
"1575107000","Forsøg med fritidspas til udsatte børn og unge"
"1575107100","Indsatsen overfor de mest udsatte 0-3-årige"
"1575107200","Pulje til sommerferiehjælp"
"1575107300","Evaluering af lovforslag om kontinuitet i anbringelsen af børn og unge uden for hjemmet og psykologhjælp til børn på krisecentre"
"1575107400","Børnenes IT-Fond"
"1575110000","Lige Muligheder"
"1575110100","Beholdninger"
"1575111000","Opkvalificering af den tidlige indsats"
"1575112000","Etablering af kollegier for unge, enlige og sårbare mødre og pulje til ambulante tilbud"
"1575113000","24-timers kontaktgaranti med henblik på hurtig indsats"
"1575114000","Forsøg med efterværn for tidligere anbragte"
"1575115000","Misbrugsbehandling for udsatte unge"
"1575116000","Informationscenter om misbrug"
"1575117000","Sociale viceværter"
"1575117100","Netværk og samtalegrupper"
"1575118000","Bedste ven til sårbare børn og unge"
"1575118200","Netværk og samtalegrupper"
"1575119000","Netværk og samtalegrupper"
"1575120000","Støtte til kvinder på vej ud af prostitution"
"1575120100","Beholdninger"
"1575121000","Støtte til kvinder på vej ud af prostitution"
"1575122000","Indsats for socialt udsatte kvinder i prostitution, herunder kvinder som ønsker at forlade prostitution"
"1575123000","Ansøgningspulje til indsats på prostitutionsområdet"
"1575130000","Borgerstyrede budgetter til socialt udsatte"
"1575131000","Borgerstyrede budgetter til socialt udsatte"
"1575140000","Styrket indsats til forebyggelse af vold på botilbud"
"1575140100","Beholdninger"
"1575141000","Ansøgningspulje til styrket indsats til forebyggelse af vold på botilbud"
"1575141100","Evaluering af styrket indsats til forebyggelse af vold på botilbud"
"1575150000","Styrkelse af plejefamilieområdet"
"1575150100","Beholdninger"
"1575151000","Ledernetværk på plejefamilieområdet"
"1575152000","Udbredelse af model for vederlag"
"1575153000","Forløbsbeskrivelser"
"1575154000","Ramme vedrørende udgiftsdækning af netværksplejefamilier"
"1575160000","Center for Rusmiddelforskning"
"1575160100","Beholdninger"
"1575161000","Center for Rusmiddelforskning"
"1575170000","Ny indsats mod asocial adfærd - Ansvar og Konsekvens"
"1575170100","Beholdninger"
"1575171000","Aftale om god opførsel"
"1575172000","Implementering af netværkssamråd"
"1575180000","Forstærket indsats over for kriminelle og kriminalitetstruede unge"
"1575180100","Beholdninger"
"1575181000","Etablering af pladser"
"1575183000","Evaluering"
"1575184000","Forbedring af ungdomssanktionen"
"1575185000","Forsøg med MultifunC"
"1575186000","Styrket uddannelsesindsats på sikrede institutioner"
"1575187000","Forebyggelse af problemskabende ungdomsgrupper og/eller bandekriminalitet"
"1575190000","Bedre tværfaglig indsats - børn af udsatte"
"1575190100","Beholdninger"
"1575191000","Bedre tværfaglig indsats - børn af udsatte"
"1575200000","Centrale initiativer i forbindelse med styrket indsats mod ungdomskriminalitet"
"1575200100","Beholdninger"
"1575201000","Tidlig identifikation af kriminalitetstruede børn og unge"
"1575202000","Styrkede kompetencer hos de instanser, der møder de kriminelle børn og unge"
"1575203000","Forbehandlingsprogram ang. misbrug på sikrede afdelinger"
"1575204000","Anvendelse af kognitive behandlingsprogrammer i de sikrede afdelinger og tilknyttede åbne afdelinger"
"1575205000","Familierådslagning og netværksmøder"
"1575206000","Mulighed for fastholdelse i 14 dage"
"1575207000","Efteruddannelse på og evaluering af ny institutionstype"
"1575210000","Hjemløsestrategi"
"1575210100","Beholdninger"
"1575211000","Indsats for at fjerne hjemløshed"
"1575212000","Tilskud til etablering af nødovernatningstilbud"
"1575213000","En styrket sammenhængende og helhedsorienteret indsats til unge med særligt fokus på forebyggelse og tidlig indsats"
"1575214000","Forankring og udbredelse af Hjemløsestrategien"
"1575214500","Ansøgningspulje til midlertidige overgangsboliger til unge hjemløse"
"1575214600","Evaluering af midlertidige overgangsboliger til unge hjemløse"
"1575215000","National medfinansiering af EU-fond om hjælp til de socialt dårligst stillede, herunder hjemløse"
"1575216000","Evaluering af udbredelse af Housing First på hjemløseområdet"
"1575220000","Rygeadgang og røgfrit miljø på væresteder"
"1575220100","Beholdninger"
"1575221000","Rygeadgang og røgfrit miljø på væresteder"
"1575230000","Aktivitetstilbud på væresteder mv."
"1575230100","Beholdninger"
"1575231000","Aktivitetstilbud på væresteder mv."
"1575232000","Styrkelse af værestedernes rolle i den sociale indsats"
"1575240000","Udbredelse af behandlingsmodeller til unge med misbrug"
"1575241000","Ansøgningspulje vedrørende implementering af modeller målrettet unge med misbrug"
"1575241100","Køb af undervisere"
"1575242000","Kompetenceudvikling"
"1575243000","Evaluering af delelement 1 og 2"
"1575250000","Evaluering af ordning om tilkøb af socialpædagogisk ledsagelse"
"1575250100","Beholdninger"
"1575251000","Evaluering af ordning om tilkøb af socialpædagogisk ledsagelse"
"1575260000","Pulje til socialt udsatte grupper"
"1575260100","Beholdninger"
"1575261000","Pulje til socialt udsatte grupper"
"1575261100","Permanent driftstilskud til kommunale og amtskommunale aktiviteter støttet af Pulje til socialt udsatte grupper"
"1575261200","Særtilskud til Københavns Kommune"
"1575261300","Tilskud til Københavns Kommunes indsats for hjemløse"
"1575262000","Videreførelse af indsats på prostitutionsområdet"
"1575262100","Kortlægning af prostitutionsområdet i Danmark"
"1575262200","Forsøg med behandlingstilbud med mulighed for overnatning til stofmisbrugende kvinder i prostitution"
"1575263000","Forøget kapacitet og kvalitet på kvindekrisecentre"
"1575263100","Videreførsel af projekter støttet af Kvindekrisecenterpuljen"
"1575263200","Forstærket indsats for voldsramte kvinder og børn på kvindekrisecentre"
"1575263300","Evaluering af familierådgivning til kvinder med børn på kvindekrisecentre"
"1575264000","Social indsats over for stofmisbrugere"
"1575264100","Indsats over for unge hashmisbrugere"
"1575264200","Københavns Kommunes sociale indsats over for stofmisbrugere"
"1575264300","Indsats over for gravide stofmisbrugere"
"1575264400","Anonym ambulant behandling af stofmisbrugere over 18 år"
"1575265000","Social indsats over for alkoholmisbrugere"
"1575266000","Undersøgelse af stofmisbrugsområdet fra et brugerperspektiv"
"1575267000","Digitaliseringsinitiativ for socialt udsatte"
"1575267100","Forsøg med interventionscenter for voldsramte"
"1575267200","Evaluering af kvindekrisecentertilbuddene"
"1575267300","Psykologtilbud til kvinder på kvindekrisecenter"
"1575267400","Målrettet stofmisbrugsbehandling til stofmisbrugere med kaotisk blandingsmisbrug"
"1575267500","Undersøgelse af indsats på mandekrisecentre"
"1575267600","Midlertidig driftsbevilling til Hanne Mariehjemmet"
"1575270000","Fremme af kønsligestilling blandt kvinder og mænd"
"1575270100","Beholdninger"
"1575271000","Indsats mod vold mod kvinder i nære relationer"
"1575271500","Fremme af ligestilling"
"1575272000","Initiativer til bekæmpelse af menneskehandel"
"1575272100","Oplysnings- og debatkampagne om prostitution"
"1575272200","Fremme af kønsligestilling blandt kvinder og mænd med anden etnisk baggrund end dansk"
"1575272300","Rettighedskampagne og kortlægning af ligestilling blandt etniske kvinder"
"1575272500","Fremme af kønsligestilling blandt mænd og kvinder med anden etnisk baggrund end dansk"
"1575273100","Alternativ til Vold"
"1575273200","Flere behandlingsmuligheder for voldelige mænd"
"1575280000","Social aktivering af socialt udsatte grupper mv."
"1575280100","Beholdninger"
"1575281000","Social aktivering"
"1575283000","Styrkelse af den beskæftigelsesmæssige indsats på væresteder"
"1575290000","Social støtte i overgang til og fastholdelse af job"
"1575290100","Beholdninger"
"1575291000","Ansøgningspulje til afprøvning af indsatsmodel"
"1575292000","Evaluering af afprøvning af indsatsmodel"
"1575300000","Pulje til ældre- og pensionsområdet"
"1575300100","Beholdninger"
"1575301000","Tilskud vedrørende ældre"
"1575301500","Lokal integration af førtidspensionister"
"1575302000","Rammebeløb til udviklingsinitiativer på pensionsområdet"
"1575302100","Pensionsportalen"
"1575303000","Pulje til efteruddannelse af plejepersonale, sygeplejersker m.v."
"1575303500","Udvikling af bedre rammer for det gode måltid for ældre"
"1575304000","Kompetenceudvikling blandt det udførende personale på handicap- og ældreområdet"
"1575304100","Uddannelse af ledere og udførende personale på ældreområdet"
"1575304200","Hverdagsrehabilitering på ældreområdet"
"1575304300","Styrkelse af ældres digitale færdigheder"
"1575304400","Kommission om livskvalitet og selvbestemmelse i plejebolig og plejehjem"
"1575304500","EU's år for aktiv aldring og solidaritet mellem generationer"
"1575304600","Det gode hverdagsliv for ældre i plejeboliger"
"1575304700","Forebyggelse af selvmord blandt ældre"
"1575305000","Pulje til iværksættelse af forsøg med oprettelse af kommunale forebyggelses- og rådgivningscentre"
"1575306000","Styrket indsats på frivillighedsområdet i relation til ældre"
"1575306100","Styrket indsats overfor ældre med anden etnisk baggrund end dansk"
"1575306200","Opfølgning på Hjemmehjælpskommissionen"
"1575307000","Information om initiativer på folke- og førtidspensionsområdet"
"1575307100","Pulje til ældre- og pensionsområdet"
"1575307200","Pulje til ældre- og pensionsområdet"
"1575307300","Pulje til ældre- og pensionsområdet"
"1575307400","Pulje til ældre- og pensionsområdet"
"1575308000","Pulje til plan for pårørendeinddragelse"
"1575308200","Styrkelse af ældres digitale færdigheder"
"1575309000","Hverdagsrehabilitering på ældreområdet"
"1575309100","Styrkelse af ældres digitale færdigheder"
"1575309200","Kommission om livskvalitet og selvbestemmelse i plejebolig og plejehjem"
"1575309300","EU's år for aktiv aldring og solidaritet mellem generationer"
"1575309400","Det gode hverdagsliv for ældre i plejeboliger"
"1575309500","Forebyggelse af selvmord blandt ældre"
"1575310000","Genoptrænings- og akutpladser til demente og ældre"
"1575311000","Genoptrænings- og akutpladser til demente og ældre"
"1575320000","Med familien i centrum"
"1575320100","Beholdninger"
"1575321000","Med familien i centrum"
"1575330000","Initiativer til understøttelse af indsatser med dokumenterede effekter"
"1575331000","Pulje til understøttelse af implementering af indsatser med dokumenterede effekter"
"1575340000","Forældreprogrammer med videre"
"1575340100","Beholdninger"
"1575341000","Forældreprogrammer mv."
"1575342000","Forberedende forældrekurser"
"1575343000","Øget anvendelse af forældreprogrammer"
"1575350000","Initiativer for socialt udsatte grønlændere i Danmark"
"1575350100","Beholdninger"
"1575351000","Opfølgning af Hvidbogen om socialt udsatte grønlændere i Danmark"
"1575351100","Døgnværested for udsatte grønlændere"
"1575351200","De grønlandske huse"
"1575351300","Videreudvikling af hjemmeside mv. og etablering af forebyggelsesprojekt"
"1575351400","Pulje til indsats for socialt udsatte grønlændere i Danmark"
"1575352000","Overførte amtslige tilskud til De Grønlandske Huse"
"1575353000","Strategi for herboende udsatte grønlændere og deres børn"
"1575354000","De Grønlandske Huses indsats for nytilkomne grønlændere"
"1575355000","Ansøgningspulje til specialiserede tilbud målrettet udsatte grønlændere"
"1575356000","Ansøgningspulje til overgangs- og peerstøtte til udsatte grønlændere i Danmark"
"1575356100","Evaluering af overgangs- og peerstøtte til udsatte grønlændere"
"1575360000","Negativ social arv"
"1575360100","Beholdninger"
"1575361000","Negativ social arv"
"1575370000","Forebyggelse af kriminalitet blandt unge under 15 år"
"1575371000","Forebyggelse af kriminalitet blandt unge under 15 år"
"1575380000","Bedre og mere fleksibel hjemmehjælp"
"1575380100","Beholdninger"
"1575381000","Bedre og mere fleksibel hjemmehjælp"
"1575390000","Udviklings-, opfølgnings- og kvalitetsikringsprojekter på hjemmehjælpsområdet"
"1575390100","Beholdninger"
"1575391000","Udviklings-, opfølgnings- og kvalitetssikringsprojekter på hjemmehjælpsområdet"
"1575400000","Udvikling af bedre ældrepleje"
"1575400100","Beholdninger"
"1575401000","Udvikling af bedre ældrepleje"
"1575410000","Initiativer vedrørende kvalitetsreformen"
"1575410100","Beholdninger"
"1575411000","Forsøg med indberetning af fejl og utilsigtede hændelser i ældreplejen"
"1575411100","Indberetning af fejl og utilsigtede hændelser"
"1575420000","Pulje vedrørende sikrede pladser"
"1575420100","Beholdninger"
"1575421000","Pulje vedrørende sikrede pladser"
"1575430000","Svage ældre og demens"
"1575430100","Beholdninger"
"1575431000","Pulje til uddannelse af demensnøglepersoner"
"1575431100","Evaluering af uddannelse af demensnøglepersoner"
"1575432000","Pulje til aflastning af pårørende til demente i egen bolig"
"1575432100","Evaluering af aflastningsinitiativer af pårørende til demente i egen bolig"
"1575433000","Redskab til målrettet pleje af demente"
"1575434000","Pulje til demensboliger"
"1575434100","Udarbejdelse af anvisning til indretning af demensboliger"
"1575440000","Bedre overgang til voksenlivet - en styrkelse af efterværnsindsatsen"
"1575440100","Beholdninger"
"1575441000","Styrkelse af efterværnsindsatsen"
"1575442000","Pulje til efterværn og netværksgrupper for nuværende og tidligere anbragte unge"
"1575442100","Undersøgelse og erfaringsopsamling"
"1575443000","Redskab til målrettet pleje af demente"
"1575444000","Demensboliger"
"1575450000","Én indgang for alle børn"
"1575450100","Beholdninger"
"1575451000","Én indgang for alle børn"
"1575480000","Nyt adoptionssystem"
"1575481000","Driftsstøtte"
"1575482000","Støtte til sammenlægning"
"1575490000","Opfølgende samtaler til tidligere anbragte unge"
"1575491000","Ansøgningspuljer til opfølgende samtaler til tidligere anbragte unge"
"1575492000","Ansøgningspuljer til opfølgende samtaler til tidligere anbragte unge"
"1575500000","Tilskud til organisationer og foreninger mv. på børneområdet"
"1575500100","Beholdninger"
"1575501000","Rådgivningscentret Unge & Sorg"
"1575501100","Red Barnet"
"1575501400","Mødrehjælpen"
"1575501500","Landsforeningen af opholdssteder, botilbud og skolebehandlingstilbud"
"1575501600","Landsforeningen Børns Voksenvenner"
"1575501700","Ungdommens Vel"
"1575501900","Projekt Savn"
"1575502200","Forældreforeningen - Vi har mistet et barn"
"1575502300","Foreningen Grønlandske Børn"
"1575502500","Baglandet i Aalborg"
"1575502600","TUBA Danmark (Tilbud til Unge Børn af Alkoholmisbrugere)"
"1575502800","Projekt Girltalk.dk"
"1575502900","Ungdommens Røde Kors"
"1575503000","Børn og Unge i Voldsramte Familier"
"1575503100","SIND"
"1575503200","Børns Vilkår"
"1575503300","Landsforeningen til støtte ved Spædbarnsdød"
"1575503400","ForældreLANDSforeningen"
"1575503500","Familieplejen Danmark"
"1575510000","Udviklingsarbejde vedrørende mål og dokumentation"
"1575510100","Beholdninger"
"1575511000","Udviklingsarbejde vedrørende mål og dokumentation"
"1575520000","Faglige kvalitetsoplysninger"
"1575520100","Beholdninger"
"1575521000","Faglige kvalitetsoplysninger"
"1575600000","Tilskud til organisationer og foreninger mv. på ældre- og pensionsområdet"
"1575600100","Beholdninger"
"1575601000","Ældre Sagen"
"1575601100","Ældremobiliseringen"
"1575601500","Sammenslutningen af ældreråd i Danmark"
"1575601700","Dansk Arbejder Idræt"
"1575700000","Tilskud til organisationer og foreninger mv. på området for socialt udsatte"
"1575700100","Beholdninger"
"1575701000","Reden København"
"1575701100","Reden Århus"
"1575701200","Reden Odense"
"1575701400","Fundamentet - krisecenter for mænd"
"1575701500","Landsforeningen Bedre Psykiatri"
"1575701700","Socialt Udviklingscenter  og KFUM (Forum for brugerindflydelse)"
"1575701800","Projekt Udenfor"
"1575701900","Kirkens Korshær"
"1575702500","Landsforeningen mod Spiseforstyrrelser"
"1575702600","AIDA - Behandlingscenter for spiseforstyrrelser"
"1575702700","SAND - De hjemløses landsorganisation"
"1575702800","Hjemløsehuset"
"1575702900","Dansk Arbejder Idrætsforbund"
"1575703100","Foreningen Inside Out Aarhus"
"1575703200","Shaloms behandlingshjem"
"1575710000","Støtte til bruger- og pårørendeorganisationer på udsatteområdet"
"1575710100","Beholdninger"
"1575711000","Støtte til bruger- og pårørendeorganisationer på udsatteområdet"
"1575720000","Det Fælles Ansvar II"
"1575720100","Beholdninger"
"1575721000","Det Fælles Ansvar II"
"1575730000","Driftsstøtte til brugerorganisationer mv."
"1575730100","Beholdninger"
"1575731000","Ventilen Danmark"
"1575731100","Baglandet i Århus"
"1575731200","Baglandet København"
"1575731500","LOKK, Landsorganisationen af kvindekrisecentre i Danmark"
"1575731600","Dansk Flygtningehjælp - Center for Udsatte Flygtninge"
"1575732000","Reserve til driftsstøtte for bevillinger, der udløber i 2010"
"1575733000","Satspuljeaftalen for 2011, driftsstøtte til bevillinger der udløber i 2010"
"1575734000","Satspuljeaftalen for 2011, driftsstøtte til bevillinger der udløber i 2011"
"1575734500","Døgnværestedet for udsatte grønlændere"
"1575734600","Det Grønlandske Hus i Aalborg"
"1575734700","Det Grønlandske Hus i Aarhus"
"1575734800","Det Grønlandske Hus i Odense"
"1575734900","Det Grønlandske Hus i København"
"1575735000","Satspuljeaftalen for 2012, driftsstøtte til bevillinger, der udløber i 2011"
"1575735100","Satspuljeaftalen for 2012, driftsstøtte til bevillinger, der udløber i 2012"
"1575735200","Satspuljeaftalen for 2013, driftsstøtte til bevillinger der udløber i 2012"
"1575735300","Satspuljeaftalen for 2013, driftsstøtte til bevillinger der udløber i 2013"
"1575735400","Satspuljeaftalen for 2014, driftsstøtte til projekter, hvis bevilling udløber i 2013"
"1575735500","Sjældne Diagnoser"
"1575735600","RådgivningsDanmark"
"1575735700","Café Exit"
"1575735800","Gadejuristen"
"1575736000","Linien - når sindet gør ondt"
"1575736100","Landsforeningen af nuværende og tidligere psykiatribrugere"
"1575736200","Landsforeningen bedre psykiatri"
"1575736300","Reden i København"
"1575736400","Reden i Odense"
"1575736500","Reden i Århus"
"1575736600","Projekt Udenfor"
"1575736700","TV-Glad"
"1575736800","Børns Vilkår"
"1575736900","Danske Døves Landsforbund"
"1575737000","Kvisten - Center for personer udsat for seksuelle overgreb"
"1575737100","Headspace"
"1575737200","Landsforeningen Børns Voksenvenner"
"1575737300","SAVN"
"1575737400","SAND De hjemløses landsorganisation"
"1575737500","Børn, Unge og Sorg"
"1575737600","Foreningen Børn og Unge i Voldsramte familier"
"1575737700","Landsforeningen af Væresteder"
"1575737800","Det Grønlandske Hus i Ålborg"
"1575737900","Foreningen Grønlandske Børn"
"1575738000","Fonden for Socialt Ansvar"
"1575738100","Landsforeningen mod Spiseforstyrrelser"
"1575738200","PS Landsforening Pårørende til spiseforstyrrede"
"1575738300","Foreningen Danske Døvblinde"
"1575738400","FBU ForældreLANDSforeningen"
"1575738500","Fonden FBU Forældrestøtte"
"1575738600","LOKK, Landsorganisationen af kvindekrisecentre i Danmark"
"1575740000","Overgangsordning"
"1575740100","Beholdninger"
"1575741000","Overgangsordning for bevillinger, der udløber i 2008"
"1575741100","Overgangsordning"
"1575742000","Reserve til driftsstøtte og overgangsordning for bevillinger, der udløber i 2009"
"1575743000","Reserve til overgangsordning for bevillinger, der udløber i 2010"
"1575743100","Center for Tegnsprog og Tegnstøttet Kommunikation"
"1575743200","Danske Døves Landsforbund"
"1575743300","Danske Handicaporganisationer (DH)"
"1575743400","Mødrehjælpen"
